"";"sg_empresa_icao";"nm_empresa";"sg_icao_origem";"sg_icao_destino";"sg_equipamento_icao";"nr_assentos_ofertados";"dt_partida_prevista_bsb";"hr_partida_prevista_bsb";"dt_chegada_prevista_bsb";"hr_chegada_prevista_bsb";"nr_voo";"semana";"h";"turno";"rota";"semana_chegada";"h_chegada";"turno_chegada";"embarques_preditos";"excedente";"saldo";"id_linha";"data_atualizacao"
"7360";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SABE";"B38M";186;2023-02-09;"11:20:00";2023-02-09;"14:20:00";"7682";"quinta-feira";11;"manha";"SBGR-SABE";"quinta-feira";14;"tarde";153;33;0;7360;2023-02-08 04:18:46
"7361";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SABE";"B738";186;2023-02-09;"15:30:00";2023-02-09;"18:30:00";"7684";"quinta-feira";15;"tarde";"SBGR-SABE";"quinta-feira";18;"noite";153;33;0;7361;2023-02-08 04:18:46
"7362";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SABE";"B38M";186;2023-02-10;"10:40:00";2023-02-10;"13:40:00";"7682";"sexta-feira";10;"manha";"SBGR-SABE";"sexta-feira";13;"tarde";154;32;0;7362;2023-02-08 04:18:46
"7363";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SABE";"B38M";186;2023-02-10;"15:30:00";2023-02-10;"18:30:00";"7684";"sexta-feira";15;"tarde";"SBGR-SABE";"sexta-feira";18;"noite";154;32;37;7363;2023-02-08 04:18:46
"7364";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SABE";"B38M";186;2023-02-12;"10:40:00";2023-02-12;"13:40:00";"7682";"domingo";10;"manha";"SBGR-SABE";"domingo";13;"tarde";155;31;0;7364;2023-02-08 04:18:46
"7365";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SABE";"B738";186;2023-02-12;"15:30:00";2023-02-12;"18:30:00";"7684";"domingo";15;"tarde";"SBGR-SABE";"domingo";18;"noite";155;31;53;7365;2023-02-08 04:18:46
"7366";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SABE";"B38M";186;2023-02-13;"10:40:00";2023-02-13;"13:40:00";"7682";"segunda-feira";10;"manha";"SBGR-SABE";"segunda-feira";13;"tarde";154;32;154;7366;2023-02-08 04:18:46
"7367";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SABE";"B38M";186;2023-02-13;"15:30:00";2023-02-13;"18:30:00";"7684";"segunda-feira";15;"tarde";"SBGR-SABE";"segunda-feira";18;"noite";155;31;155;7367;2023-02-08 04:18:46
"7368";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SACO";"B38M";186;2023-02-09;"22:55:00";2023-02-10;"02:15:00";"7882";"quinta-feira";22;"noite";"SBGR-SACO";"sexta-feira";2;"madrugada";127;59;77;7368;2023-02-08 04:18:46
"7369";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SACO";"B738";186;2023-02-12;"22:55:00";2023-02-13;"02:15:00";"7882";"domingo";22;"noite";"SBGR-SACO";"segunda-feira";2;"madrugada";129;57;81;7369;2023-02-08 04:18:46
"7370";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SAME";"B38M";186;2023-02-11;"10:35:00";2023-02-11;"14:45:00";"7486";"sábado";10;"manha";"SBGR-SAME";"sábado";14;"tarde";141;45;100;7370;2023-02-08 04:18:46
"7371";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SAME";"B38M";186;2023-02-12;"10:35:00";2023-02-12;"14:45:00";"7486";"domingo";10;"manha";"SBGR-SAME";"domingo";14;"tarde";143;43;143;7371;2023-02-08 04:18:46
"7372";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBAR";"B38M";186;2023-02-08;"09:10:00";2023-02-08;"11:45:00";"1502";"quarta-feira";9;"manha";"SBGR-SBAR";"quarta-feira";11;"manha";159;27;0;7372;2023-02-08 04:18:46
"7373";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBAR";"B738";186;2023-02-08;"15:00:00";2023-02-08;"17:40:00";"1504";"quarta-feira";15;"tarde";"SBGR-SBAR";"quarta-feira";17;"tarde";159;27;68;7373;2023-02-08 04:18:46
"7374";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBAR";"B738";186;2023-02-09;"09:10:00";2023-02-09;"11:45:00";"1502";"quinta-feira";9;"manha";"SBGR-SBAR";"quinta-feira";11;"manha";160;26;67;7374;2023-02-08 04:18:46
"7375";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBAR";"B738";186;2023-02-09;"22:40:00";2023-02-10;"01:20:00";"1396";"quinta-feira";22;"noite";"SBGR-SBAR";"sexta-feira";1;"madrugada";154;32;154;7375;2023-02-08 04:18:46
"7376";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBAR";"B738";186;2023-02-10;"09:10:00";2023-02-10;"11:45:00";"1502";"sexta-feira";9;"manha";"SBGR-SBAR";"sexta-feira";11;"manha";161;25;112;7376;2023-02-08 04:18:46
"7377";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBAR";"B738";186;2023-02-11;"09:10:00";2023-02-11;"11:45:00";"1502";"sábado";9;"manha";"SBGR-SBAR";"sábado";11;"manha";160;26;56;7377;2023-02-08 04:18:46
"7378";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBAR";"B738";186;2023-02-12;"09:10:00";2023-02-12;"11:45:00";"1502";"domingo";9;"manha";"SBGR-SBAR";"domingo";11;"manha";162;24;162;7378;2023-02-08 04:18:46
"7379";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBAR";"B38M";186;2023-02-12;"15:00:00";2023-02-12;"17:40:00";"1504";"domingo";15;"tarde";"SBGR-SBAR";"domingo";17;"tarde";164;22;164;7379;2023-02-08 04:18:46
"7380";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBAR";"B738";186;2023-02-12;"22:45:00";2023-02-13;"01:20:00";"1396";"domingo";22;"noite";"SBGR-SBAR";"segunda-feira";1;"madrugada";157;29;157;7380;2023-02-08 04:18:46
"7381";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBAR";"B738";186;2023-02-13;"09:10:00";2023-02-13;"11:45:00";"1502";"segunda-feira";9;"manha";"SBGR-SBAR";"segunda-feira";11;"manha";161;25;161;7381;2023-02-08 04:18:46
"7382";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBAR";"B38M";186;2023-02-13;"15:00:00";2023-02-13;"17:40:00";"1504";"segunda-feira";15;"tarde";"SBGR-SBAR";"segunda-feira";17;"tarde";162;24;162;7382;2023-02-08 04:18:46
"7383";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBAR";"B738";186;2023-02-13;"22:40:00";2023-02-14;"01:20:00";"1396";"segunda-feira";22;"noite";"SBGR-SBAR";"terça-feira";1;"madrugada";155;31;155;7383;2023-02-08 04:18:46
"7384";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBE";"B38M";186;2023-02-09;"23:50:00";2023-02-10;"03:25:00";"1542";"quinta-feira";23;"noite";"SBGR-SBBE";"sexta-feira";3;"madrugada";152;34;0;7384;2023-02-08 04:18:46
"7385";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBE";"B38M";186;2023-02-12;"23:50:00";2023-02-13;"03:25:00";"1542";"domingo";23;"noite";"SBGR-SBBE";"segunda-feira";3;"madrugada";155;31;0;7385;2023-02-08 04:18:46
"7386";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBE";"B38M";186;2023-02-13;"23:50:00";2023-02-14;"03:25:00";"1542";"segunda-feira";23;"noite";"SBGR-SBBE";"terça-feira";3;"madrugada";154;32;154;7386;2023-02-08 04:18:46
"7387";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBR";"B738";186;2023-02-08;"06:20:00";2023-02-08;"08:00:00";"1408";"quarta-feira";6;"manha";"SBGR-SBBR";"quarta-feira";8;"manha";139;47;0;7387;2023-02-08 04:18:46
"7388";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBR";"B737";138;2023-02-08;"09:45:00";2023-02-08;"11:25:00";"1412";"quarta-feira";9;"manha";"SBGR-SBBR";"quarta-feira";11;"manha";111;27;0;7388;2023-02-08 04:18:46
"7389";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBR";"B738";186;2023-02-08;"18:15:00";2023-02-08;"20:00:00";"1484";"quarta-feira";18;"noite";"SBGR-SBBR";"quarta-feira";20;"noite";134;52;0;7389;2023-02-08 04:18:46
"7390";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBR";"B38M";186;2023-02-08;"21:25:00";2023-02-08;"23:05:00";"1418";"quarta-feira";21;"noite";"SBGR-SBBR";"quarta-feira";23;"noite";135;51;0;7390;2023-02-08 04:18:46
"7391";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBR";"B38M";186;2023-02-09;"06:20:00";2023-02-09;"08:00:00";"1408";"quinta-feira";6;"manha";"SBGR-SBBR";"quinta-feira";8;"manha";142;44;0;7391;2023-02-08 04:18:46
"7392";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBR";"B738";186;2023-02-09;"09:45:00";2023-02-09;"11:25:00";"1412";"quinta-feira";9;"manha";"SBGR-SBBR";"quinta-feira";11;"manha";141;45;0;7392;2023-02-08 04:18:46
"7393";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBR";"B38M";186;2023-02-09;"18:25:00";2023-02-09;"20:10:00";"1484";"quinta-feira";18;"noite";"SBGR-SBBR";"quinta-feira";20;"noite";136;50;0;7393;2023-02-08 04:18:46
"7394";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBR";"B38M";186;2023-02-09;"21:25:00";2023-02-09;"23:05:00";"1418";"quinta-feira";21;"noite";"SBGR-SBBR";"quinta-feira";23;"noite";136;50;0;7394;2023-02-08 04:18:46
"7395";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBR";"B738";186;2023-02-10;"06:20:00";2023-02-10;"08:00:00";"1408";"sexta-feira";6;"manha";"SBGR-SBBR";"sexta-feira";8;"manha";142;44;0;7395;2023-02-08 04:18:46
"7396";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBR";"B738";186;2023-02-10;"09:45:00";2023-02-10;"11:25:00";"1412";"sexta-feira";9;"manha";"SBGR-SBBR";"sexta-feira";11;"manha";142;44;0;7396;2023-02-08 04:18:46
"7397";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBR";"B38M";186;2023-02-10;"12:15:00";2023-02-10;"13:55:00";"1470";"sexta-feira";12;"tarde";"SBGR-SBBR";"sexta-feira";13;"tarde";143;43;0;7397;2023-02-08 04:18:46
"7398";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBR";"B38M";186;2023-02-10;"18:15:00";2023-02-10;"20:00:00";"1484";"sexta-feira";18;"noite";"SBGR-SBBR";"sexta-feira";20;"noite";137;49;3;7398;2023-02-08 04:18:46
"7399";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBR";"B738";186;2023-02-10;"21:25:00";2023-02-10;"23:05:00";"1418";"sexta-feira";21;"noite";"SBGR-SBBR";"sexta-feira";23;"noite";136;50;136;7399;2023-02-08 04:18:46
"7400";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBR";"B738";186;2023-02-11;"06:20:00";2023-02-11;"08:00:00";"1408";"sábado";6;"manha";"SBGR-SBBR";"sábado";8;"manha";141;45;0;7400;2023-02-08 04:18:46
"7401";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBR";"B738";186;2023-02-11;"09:45:00";2023-02-11;"11:25:00";"1412";"sábado";9;"manha";"SBGR-SBBR";"sábado";11;"manha";141;45;0;7401;2023-02-08 04:18:46
"7402";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBR";"B38M";186;2023-02-11;"18:15:00";2023-02-11;"20:00:00";"1484";"sábado";18;"noite";"SBGR-SBBR";"sábado";20;"noite";136;50;79;7402;2023-02-08 04:18:46
"7403";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBR";"B738";186;2023-02-11;"21:25:00";2023-02-11;"23:05:00";"1418";"sábado";21;"noite";"SBGR-SBBR";"sábado";23;"noite";135;51;135;7403;2023-02-08 04:18:46
"7404";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBR";"B738";186;2023-02-12;"06:20:00";2023-02-12;"08:00:00";"1408";"domingo";6;"manha";"SBGR-SBBR";"domingo";8;"manha";143;43;143;7404;2023-02-08 04:18:46
"7405";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBR";"B738";186;2023-02-12;"09:45:00";2023-02-12;"11:25:00";"1412";"domingo";9;"manha";"SBGR-SBBR";"domingo";11;"manha";143;43;143;7405;2023-02-08 04:18:46
"7406";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBR";"B738";186;2023-02-12;"12:15:00";2023-02-12;"13:55:00";"1470";"domingo";12;"tarde";"SBGR-SBBR";"domingo";13;"tarde";144;42;144;7406;2023-02-08 04:18:46
"7407";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBR";"B738";186;2023-02-12;"18:10:00";2023-02-12;"19:55:00";"1484";"domingo";18;"noite";"SBGR-SBBR";"domingo";19;"noite";138;48;138;7407;2023-02-08 04:18:46
"7408";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBR";"B738";186;2023-02-12;"21:40:00";2023-02-12;"23:25:00";"1418";"domingo";21;"noite";"SBGR-SBBR";"domingo";23;"noite";138;48;138;7408;2023-02-08 04:18:46
"7409";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBR";"B738";186;2023-02-13;"06:20:00";2023-02-13;"08:00:00";"1408";"segunda-feira";6;"manha";"SBGR-SBBR";"segunda-feira";8;"manha";142;44;142;7409;2023-02-08 04:18:46
"7410";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBR";"B738";186;2023-02-13;"09:45:00";2023-02-13;"11:25:00";"1412";"segunda-feira";9;"manha";"SBGR-SBBR";"segunda-feira";11;"manha";142;44;142;7410;2023-02-08 04:18:46
"7411";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBR";"B738";186;2023-02-13;"18:15:00";2023-02-13;"20:00:00";"1484";"segunda-feira";18;"noite";"SBGR-SBBR";"segunda-feira";20;"noite";137;49;137;7411;2023-02-08 04:18:46
"7412";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBBR";"B738";186;2023-02-13;"21:25:00";2023-02-13;"23:05:00";"1418";"segunda-feira";21;"noite";"SBGR-SBBR";"segunda-feira";23;"noite";137;49;137;7412;2023-02-08 04:18:46
"7413";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCA";"B738";186;2023-02-08;"09:55:00";2023-02-08;"11:30:00";"1182";"quarta-feira";9;"manha";"SBGR-SBCA";"quarta-feira";11;"manha";122;64;0;7413;2023-02-08 04:18:46
"7414";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCA";"B737";138;2023-02-09;"09:55:00";2023-02-09;"11:30:00";"1182";"quinta-feira";9;"manha";"SBGR-SBCA";"quinta-feira";11;"manha";95;43;0;7414;2023-02-08 04:18:46
"7415";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCA";"B738";186;2023-02-10;"09:55:00";2023-02-10;"11:30:00";"1182";"sexta-feira";9;"manha";"SBGR-SBCA";"sexta-feira";11;"manha";125;61;61;7415;2023-02-08 04:18:46
"7416";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCA";"B738";186;2023-02-11;"09:55:00";2023-02-11;"11:30:00";"1182";"sábado";9;"manha";"SBGR-SBCA";"sábado";11;"manha";124;62;66;7416;2023-02-08 04:18:46
"7417";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCA";"B737";138;2023-02-12;"09:55:00";2023-02-12;"11:30:00";"1182";"domingo";9;"manha";"SBGR-SBCA";"domingo";11;"manha";98;40;98;7417;2023-02-08 04:18:46
"7418";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCA";"B738";186;2023-02-13;"09:55:00";2023-02-13;"11:30:00";"1182";"segunda-feira";9;"manha";"SBGR-SBCA";"segunda-feira";11;"manha";125;61;125;7418;2023-02-08 04:18:46
"7419";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCF";"B738";186;2023-02-08;"09:25:00";2023-02-08;"10:35:00";"1320";"quarta-feira";9;"manha";"SBGR-SBCF";"quarta-feira";10;"manha";143;43;0;7419;2023-02-08 04:18:46
"7420";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCF";"B738";186;2023-02-08;"14:40:00";2023-02-08;"15:55:00";"1324";"quarta-feira";14;"tarde";"SBGR-SBCF";"quarta-feira";15;"tarde";143;43;0;7420;2023-02-08 04:18:46
"7421";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCF";"B737";138;2023-02-08;"21:25:00";2023-02-08;"22:40:00";"1338";"quarta-feira";21;"noite";"SBGR-SBCF";"quarta-feira";22;"noite";108;30;0;7421;2023-02-08 04:18:46
"7422";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCF";"B38M";186;2023-02-09;"09:25:00";2023-02-09;"10:35:00";"1320";"quinta-feira";9;"manha";"SBGR-SBCF";"quinta-feira";10;"manha";145;41;0;7422;2023-02-08 04:18:46
"7423";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCF";"B738";186;2023-02-09;"14:40:00";2023-02-09;"15:55:00";"1324";"quinta-feira";14;"tarde";"SBGR-SBCF";"quinta-feira";15;"tarde";145;41;0;7423;2023-02-08 04:18:46
"7424";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCF";"B737";138;2023-02-09;"21:25:00";2023-02-09;"22:40:00";"1338";"quinta-feira";21;"noite";"SBGR-SBCF";"quinta-feira";22;"noite";110;28;0;7424;2023-02-08 04:18:46
"7425";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCF";"B738";186;2023-02-10;"09:25:00";2023-02-10;"10:35:00";"1320";"sexta-feira";9;"manha";"SBGR-SBCF";"sexta-feira";10;"manha";145;41;0;7425;2023-02-08 04:18:46
"7426";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCF";"B738";186;2023-02-10;"14:40:00";2023-02-10;"15:55:00";"1324";"sexta-feira";14;"tarde";"SBGR-SBCF";"sexta-feira";15;"tarde";146;40;0;7426;2023-02-08 04:18:46
"7427";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCF";"B38M";186;2023-02-10;"21:25:00";2023-02-10;"22:40:00";"1338";"sexta-feira";21;"noite";"SBGR-SBCF";"sexta-feira";22;"noite";140;46;0;7427;2023-02-08 04:18:46
"7428";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCF";"B738";186;2023-02-11;"09:25:00";2023-02-11;"10:35:00";"1320";"sábado";9;"manha";"SBGR-SBCF";"sábado";10;"manha";144;42;0;7428;2023-02-08 04:18:46
"7429";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCF";"B738";186;2023-02-11;"14:40:00";2023-02-11;"15:55:00";"1324";"sábado";14;"tarde";"SBGR-SBCF";"sábado";15;"tarde";145;41;0;7429;2023-02-08 04:18:46
"7430";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCF";"B738";186;2023-02-11;"21:25:00";2023-02-11;"22:40:00";"1338";"sábado";21;"noite";"SBGR-SBCF";"sábado";22;"noite";139;47;0;7430;2023-02-08 04:18:46
"7431";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCF";"B738";186;2023-02-12;"09:25:00";2023-02-12;"10:35:00";"1320";"domingo";9;"manha";"SBGR-SBCF";"domingo";10;"manha";147;39;0;7431;2023-02-08 04:18:46
"7432";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCF";"B38M";186;2023-02-12;"14:40:00";2023-02-12;"15:55:00";"1324";"domingo";14;"tarde";"SBGR-SBCF";"domingo";15;"tarde";148;38;0;7432;2023-02-08 04:18:46
"7433";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCF";"B38M";186;2023-02-12;"21:25:00";2023-02-12;"22:40:00";"1338";"domingo";21;"noite";"SBGR-SBCF";"domingo";22;"noite";142;44;0;7433;2023-02-08 04:18:46
"7434";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCF";"B738";186;2023-02-13;"09:25:00";2023-02-13;"10:35:00";"1320";"segunda-feira";9;"manha";"SBGR-SBCF";"segunda-feira";10;"manha";145;41;0;7434;2023-02-08 04:18:46
"7435";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCF";"B738";186;2023-02-13;"14:40:00";2023-02-13;"15:55:00";"1324";"segunda-feira";14;"tarde";"SBGR-SBCF";"segunda-feira";15;"tarde";146;40;0;7435;2023-02-08 04:18:46
"7436";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCF";"B738";186;2023-02-13;"21:25:00";2023-02-13;"22:40:00";"1338";"segunda-feira";21;"noite";"SBGR-SBCF";"segunda-feira";22;"noite";140;46;96;7436;2023-02-08 04:18:46
"7437";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCG";"B738";186;2023-02-09;"22:10:00";2023-02-10;"00:00:00";"1496";"quinta-feira";22;"noite";"SBGR-SBCG";"sexta-feira";0;"madrugada";134;52;0;7437;2023-02-08 04:18:46
"7438";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCG";"B738";186;2023-02-10;"22:10:00";2023-02-11;"00:00:00";"1496";"sexta-feira";22;"noite";"SBGR-SBCG";"sábado";0;"madrugada";135;51;0;7438;2023-02-08 04:18:46
"7439";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCG";"B738";186;2023-02-11;"21:55:00";2023-02-11;"23:45:00";"1496";"sábado";21;"noite";"SBGR-SBCG";"sábado";23;"noite";134;52;0;7439;2023-02-08 04:18:46
"7440";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCG";"B738";186;2023-02-12;"22:10:00";2023-02-13;"00:00:00";"1496";"domingo";22;"noite";"SBGR-SBCG";"segunda-feira";0;"madrugada";137;49;0;7440;2023-02-08 04:18:46
"7441";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCG";"B737";138;2023-02-13;"22:10:00";2023-02-14;"00:00:00";"1496";"segunda-feira";22;"noite";"SBGR-SBCG";"terça-feira";0;"madrugada";107;31;65;7441;2023-02-08 04:18:46
"7442";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCH";"B38M";186;2023-02-08;"10:00:00";2023-02-08;"11:35:00";"1298";"quarta-feira";10;"manha";"SBGR-SBCH";"quarta-feira";11;"manha";142;44;0;7442;2023-02-08 04:18:46
"7443";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCH";"B738";186;2023-02-08;"15:40:00";2023-02-08;"17:15:00";"1296";"quarta-feira";15;"tarde";"SBGR-SBCH";"quarta-feira";17;"tarde";142;44;123;7443;2023-02-08 04:18:46
"7444";"GLO";"GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"SBGR";"SBCH";"B738";186;2023-02-09;"10:00:00";2023-02-09;"11:35:00";"1298";"quinta-feira";10;"manha";"SBGR-SBCH";"quinta-feira";11;"manha";143;43;143;7444;2023-02-08 04:18:46
